Material,Description,Procurement,Base Unit,Material Type,Material Group,Matl Grp Desc.
9110296900,ASSEMBLY LID MIXING CHAMBER,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297000,ASSEMBLY MIXING CHAMBER PSC,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297200,ASSEMBLY NOZZLE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297300,ASSEMBLY TILT VALVE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297400,VALVE SWITCH CPL,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297500,ASS'Y WATER CONNECTOR,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297600,ASS'Y THERMOBLOCK CPL 230V 1400W,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297700,ASS'Y PUMP 230V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297800,PUMP 230V ASS'Y SELECTION 1,E,EA,ZSFG,911,Coffee Machine Sub-A
9110297900,ASSEMBLY WATER TANK,E,EA,ZSFG,911,Coffee Machine Sub-A
9110298000,ASSEMBLY DRIP TRAY,E,EA,ZSFG,911,Coffee Machine Sub-A
9110298100,ASSEMBLY ON/OFF BUTTON,E,EA,ZSFG,911,Coffee Machine Sub-A
9110298200,ASSEMBLY CONNECTOR PANEL,E,EA,ZSFG,911,Coffee Machine Sub-A
9110298300,WIRE SAFETY SWITCH ASSEMBLY,E,EA,ZSFG,911,Coffee Machine Sub-A
9110303600,ASS'Y HEAD for 9772,E,EA,ZSFG,911,Coffee Machine Sub-A
9110307000,ASS'Y PCBA 120V WITH PROTECTOR FOR 120V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110307100,ASS'Y PUMP 120V FOR 9770 120V US,E,EA,ZSFG,911,Coffee Machine Sub-A
9110308901,ASS'Y THERMOBLOCK CPL 230V UK RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110310300,ASSY DRIP TRAY TAMA,F,EA,ZSFG,911,Coffee Machine Sub-A
9110311701,ASS'Y THERMOBLOCK CPL 230V AR RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110311900,BOTTOM COOL GREY NCS S 6502-B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110312000,BOTTOM COOL GREY NCS S 6502-B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110312901,ASS'Y THERMOBLOCK CPL 230V SG&MS RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110313900,ASS'Y NTC WITH WASHER AND SCREW,E,EA,ZSFG,911,Coffee Machine Sub-A
9110317600,ASSY HMI WIK329 PIANO BLACK INTRETECH,F,EA,ZSFG,911,Coffee Machine Sub-A
9110317601,ASSY NEW HMI WITH XL LEVEL PIANO BLACK W,E,EA,ZSFG,911,Coffee Machine Sub-A
9110318400,ASS'Y CLAMP PLATE WITH NEEDLE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110318500,ASSY NEEDLE WITH NEEDLE BUSH,E,EA,ZSFG,911,Coffee Machine Sub-A
9110318600,2-COMPONENT CLAMP PLATE WITH LSR,F,EA,ZSFG,911,Coffee Machine Sub-A
9110318700,GEAR MOTOR WITH WIRE,F,EA,ZSFG,911,Coffee Machine Sub-A
9110322700,ASSY THERMOBLOCK TAMA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110322800,ASSY CARRIAGE TAMA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110322900,GEARMOTOR WITH WIRE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110323000,ASSY ELEC MOUNT TAMA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110323100,ASSY AIR DUCT TAMA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110324000,Wire with pos.swith assy,E,EA,ZSFG,911,Coffee Machine Sub-A
9110325900,ASS'Y THERMOBLOCK CPL 230V VDE 9744R,E,EA,ZSFG,911,Coffee Machine Sub-A
9110325901,ASS'Y THERMOBLOCK CPL 230V VDE 9744R RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110326000,ASS'Y HEAD 9744R,E,EA,ZSFG,911,Coffee Machine Sub-A
9110326100,VALVE SWITCH CPL 9744R,E,EA,ZSFG,911,Coffee Machine Sub-A
9110326200,ASS'Y PCBA 9744R,E,EA,ZSFG,911,Coffee Machine Sub-A
9110326300,ASS'Y ON/OFF BUTTON,E,EA,ZSFG,911,Coffee Machine Sub-A
9110326401,ASS'Y THERMOBLOCK CPL 127V MX 9744R RE-N,E,EA,ZSFG,911,Coffee Machine Sub-A
9110326500,ASS'Y PCBA 9744R 127V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110326700,ASS'Y PCBA 9744R 100V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110328600,ASS'Y PUMP 230V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110328901,ASS'Y PCBA 230V XL,E,EA,ZSFG,911,Coffee Machine Sub-A
9110329100,ASS'Y PUMP FOR STAR 230V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110329200,ASS'Y THERMOBLOCK CPL 230V 1400W,E,EA,ZSFG,911,Coffee Machine Sub-A
9110329301,ASS'Y HEAD,E,EA,ZSFG,911,Coffee Machine Sub-A
9110329500,ASS'Y POWER BUTTON WITH PCBA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110329600,ASS'Y FLOWMETER WITH PCBA&WIRE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110329700,ASSY FLOWMETER WIRE WITH PCBA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110329900,ASS'Y CAPSULE HOLDER NCS S9000 N,E,EA,ZSFG,911,Coffee Machine Sub-A
9110330200,ASSY VALVE RIGHT,E,EA,ZSFG,911,Coffee Machine Sub-A
9110330300,ASSY VALVE LEFT,E,EA,ZSFG,911,Coffee Machine Sub-A
9110331601,ASS'Y THERMOBLOCK CPL 230V KR RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110332300,ASS'Y PUMP 230V for 9744R,E,EA,ZSFG,911,Coffee Machine Sub-A
9110332600,ASS'Y CLAMP PLATE for 9744R,E,EA,ZSFG,911,Coffee Machine Sub-A
9110332800,ASS'Y THERMOBLOCK CPL 230V UK,E,EA,ZSFG,911,Coffee Machine Sub-A
9110332801,ASS'Y THERMOBLOCK CPL 230V UK RED ACCENT,E,EA,ZSFG,911,Coffee Machine Sub-A
9110332900,FRAME BLACK WITH LASER PRINTED,E,EA,ZSFG,911,Coffee Machine Sub-A
9110333000,NEEDLE PLATE CPL V2 RUBBER DOME NEW,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333002,NEEDLE PLATE CPL V2  WIK,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333004,NEEDLE PLATE CPL V2 WIK Keltan 5465Q BTM,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333005,NEEDLE PLT CPL V2 CN KLTN8550&2650BATAM,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333006,NEEDLE PLATE CPL V2  5470Q,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333007,NEEDLE PLATE CPL V2  5470Q,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333008,NEEDLE PLT WINWIN KLTN8550&2650 BATAM,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333009,NEEDLE PLATE CPL V2 5470C,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333011,NEEDLE PLATE CPL V2 5470C(FR),F,EA,ZSFG,911,Coffee Machine Sub-A
9110333013,NEEDLE PLT CPL V2 CN KLTN8550&2650 RT(FR,F,EA,ZSFG,911,Coffee Machine Sub-A
9110333100,ASSEMBLY NEEDLE PLATE for Batam,E,EA,ZSFG,911,Coffee Machine Sub-A
9110333200,ASS'Y CLAMP PLATE for 9744R for Batam,E,EA,ZSFG,911,Coffee Machine Sub-A
9110333300,9744R ASS'Y HEAD CENTRALIZE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110334300,FRAME BLACK WITH LASER PRINTED,E,EA,ZSFG,911,Coffee Machine Sub-A
9110334500,FRAME BLACK WITH LASER PRINTED,E,EA,ZSFG,911,Coffee Machine Sub-A
9110335201,ASS'Y THERMOBLOCK CPL 230V CH 9744R RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110336501,9744R ASSY THERMBLOCK CPL 230V AU RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110339600,FRAME BLACK WITH LASER PRINTED,E,EA,ZSFG,911,Coffee Machine Sub-A
9110339700,FRAME BLACK WITH LASER PRINTED,E,EA,ZSFG,911,Coffee Machine Sub-A
9110340300,2comp-needle-bush with LSR,F,EA,ZSFG,911,Coffee Machine Sub-A
9110340400,ASSY NEEDLE WITH NEEDLE BUSH,E,EA,ZSFG,911,Coffee Machine Sub-A
9110343400,ASS'Y PUMP 120V FOR 9774 127V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110347600,ASS'Y HSG RIGHT WHITE WITH WATER CONNECT,E,EA,ZSFG,911,Coffee Machine Sub-A
9110347700,ASS'Y WATER TANK WITH WHITE TANK COVER,E,EA,ZSFG,911,Coffee Machine Sub-A
9110347701,ASS'Y WATER TANK WITH WHITE TANK COVER,E,EA,ZSFG,911,Coffee Machine Sub-A
9110347800,ASS'Y DRIP TRAY FOR SEB WHITE/BLK MACHIN,E,EA,ZSFG,911,Coffee Machine Sub-A
9110347901,ASSEMBLY MATERIALS 9774 DROP WHITE/BLACK,E,EA,ZSFG,911,Coffee Machine Sub-A
9110348100,ASS'Y HSG RIGHT BLK WITH WATER CONNECTOR,E,EA,ZSFG,911,Coffee Machine Sub-A
9110348200,ASS'Y WATER TANK WITH METAL RED TANK COV,E,EA,ZSFG,911,Coffee Machine Sub-A
9110348201,ASS'Y WATER TANK WITH METAL RED TANK COV,E,EA,ZSFG,911,Coffee Machine Sub-A
9110348300,ASS'Y DRIP TRAY FOR METAL RED MACHINE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110348401,ASS'Y MATERIALS 9774 DROP RED METAL&SILV,E,EA,ZSFG,911,Coffee Machine Sub-A
9110348600,ASS'Y WATER TANK WITH DARK SILVER TANK C,E,EA,ZSFG,911,Coffee Machine Sub-A
9110348700,ASS'Y DRIP TRAY FOR DARK SILVER MACHINE/,E,EA,ZSFG,911,Coffee Machine Sub-A
9110349100,Needle bush green SP,F,EA,ZSFG,911,Coffee Machine Sub-A
9110350200,ASS'Y CAPSULE HOLDER NCS S9000 N,F,EA,ZSFG,911,Coffee Machine Sub-A
9110351400,BOTTOM COOL GREY NCS S 6502-B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110351701,ASS'Y PCBA 120V FOR 120V&127V XL,E,EA,ZSFG,911,Coffee Machine Sub-A
9110351800,ASS'Y PUMP120V FOR 127V VERSIONS,E,EA,ZSFG,911,Coffee Machine Sub-A
9110351900,ASS'Y THERMOBLOCK CPL 127V 1400W,E,EA,ZSFG,911,Coffee Machine Sub-A
9110352100,ASS'Y DRIP TRAY FOR BR METAL RED MACHINE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353200,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353300,ASS'Y THERMOBLOCK CPL 230V VDE BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353301,ASS'Y THERMOBLOCK CPL 230V VDE BATAM NEW,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353400,ASS'Y ELECTRONICS 230V BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353500,FRAME ARCTIC GREY PRINTED EU KP120110,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353600,ASS'Y PCBA 230V BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353700,ASS'Y THERMOBLOCK CPL 230V 1400W EU RED,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353701,ASS'Y THERMOBLOCK CPL 230V 1400W VDE RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353800,FRAME CHERRY PRINTED LASER EU KP120510 B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110353900,FRAME BLACK PRINTED LASER KP120810/7Z1,E,EA,ZSFG,911,Coffee Machine Sub-A
9110354000,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110356700,ASS'Y DRIP TRAY FOR NDG WHITE/BLK MACHIN,E,EA,ZSFG,911,Coffee Machine Sub-A
9110356900,ASS'Y DRIP TRAY FOR NDG METAL RED MACHIN,E,EA,ZSFG,911,Coffee Machine Sub-A
9110357100,ASS'Y DRIP TRAY DARK SILVER&BLK MACHINES,E,EA,ZSFG,911,Coffee Machine Sub-A
9110357200,ASS'Y HMI ARCTIC GREY&WHITE KP1201* BATA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110357300,ASS'Y HMI CHERRY&ARCT GREY KP1205* BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110357400,ASS'Y HMI ANTHRACITE&BLACK KP1208* BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110357401,ASS'Y HMI ARCTIC GREY&BLACK KP123* BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110357402,ASS'Y HMI BLACK& ARC GREY EDG155.BG BATA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110357403,ASS'Y HMI BLACK& ARC GREY EDG155.BG BATA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110358601,ASS'Y MAIN PCBA 100V XL,E,EA,ZSFG,911,Coffee Machine Sub-A
9110358700,ASS'Y PUMP100V MACHINES,E,EA,ZSFG,911,Coffee Machine Sub-A
9110359000,ASS'Y DRIP TRAY FOR NDG JP WHITE&BLK,E,EA,ZSFG,911,Coffee Machine Sub-A
9110359200,ASS'Y DRIP TRAY FOR NDG JP METAL RED&BLK,E,EA,ZSFG,911,Coffee Machine Sub-A
9110359600,ASS'Y ON/OFF BUTTON BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110360501,FRAME ARC GREY PRINTED LASER EDG155.BG E,E,EA,ZSFG,911,Coffee Machine Sub-A
9110361600,ASS'Y PUMP120V FOR 110V VERSIONS,E,EA,ZSFG,911,Coffee Machine Sub-A
9110361700,ASS'Y THERMOBLOCK CPL 110V 1400W,E,EA,ZSFG,911,Coffee Machine Sub-A
9110367200,FRAME WITH LASER PRINTED FOR AUSTRALIA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110367800,Stamping date for boiler 230V E,E,EA,ZSFG,911,Coffee Machine Sub-A
9110370700,Stamping date for Boiler 100V Kaneta,E,EA,ZSFG,911,Coffee Machine Sub-A
9110372500,FRAME CHERRY PRINTED LASER EU KP120540 B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110372600,ASS'Y THERMOBLOCK CPL 230V 1400W UK BATA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110372601,ASS'Y THERMOBLOCK CPL 230V 1400W UK RE B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110372700,FRAME PRINTED SG&MY KP120565 BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110372800,ASS'Y THERMOBLOCK CPL 230V 1400W SG BATA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110372801,ASS'Y THERMOBLOCK CPL 230V SG RE BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110372900,FRAME BLACK PRINTED KP120865 BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110373000,FRAME ARCTIC GREYPRINTED KP120165 BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374100,ASSY THERMOBLOCK Shiga 100V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374200,ASS'Y PUMP SHIGA 100V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374300,ASSY CARRIAGE SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374400,GEARMOTOR WITH WIRE SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374500,Wire with pos.swith assy,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374600,ASSEMBLY VALVE levers SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374701,ASSEMBLY TILT VALVE SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374800,VALVE SWITCH CPL SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110374900,ASSY ELEC MOUNT SHIGA 100V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375000,ASSY AIR DUCT SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375200,ASSY HSG LID SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375300,MMI/PCB Shiga JP,F,EA,ZSFG,911,Coffee Machine Sub-A
9110375301,NEW MMI/PCB SHIGA JAPAN,F,EA,ZSFG,911,Coffee Machine Sub-A
9110375302,NEW MMI/PCB SHIGA JAPAN WITH GLUE,F,EA,ZSFG,911,Coffee Machine Sub-A
9110375400,SWITCH  FOR SAPPORO S2 (drawer),E,EA,ZSFG,911,Coffee Machine Sub-A
9110375500,ASSY JET NOZZLE WITH O-RING,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375600,ASSY DRIP TRAY SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375700,ASSY COFFEE BOX SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375800,ASSY DOSING UNIT SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375900,ASSY WATER TANK Shiga 0.8L,E,EA,ZSFG,911,Coffee Machine Sub-A
9110375901,ASSY WATER TANK Shiga 0.8L,E,EA,ZSFG,911,Coffee Machine Sub-A
9110376000,ASS'Y MIXING CHAMBER SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110377600,ASSY THERMOBLOCK Shiga 230V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110377700,ASS'Y PUMP SHIGA 220~240V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110377800,BACK PRESSURE VALVE ASSY SHIGA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110377900,ASSY ELEC MOUNT SHIGA EU,E,EA,ZSFG,911,Coffee Machine Sub-A
9110378000,ASSY COFFEE BOX SHIGA OPEN,E,EA,ZSFG,911,Coffee Machine Sub-A
9110378300,ASSY THERMOBLOCK Shiga 127V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110378400,ASS'Y PUMP SHIGA 120V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110378800,BOTTOM COOL GREY NCS S 6502-B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110378900,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110379000,ASS'Y THERMOBLOCK CPL 230V UK BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110379100,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110379300,BOTTOM COOL GREY NCS S 6502-B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110379400,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110379500,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110379600,BOTTOM COOL GREY NCS S 6502-B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110380000,9744R ASS'Y THERMOBLOCK CPL 230V UK BATA,E,EA,ZSFG,911,Coffee Machine Sub-A
9110380100,9744R ASS'Y THERMOBLOCK CPL 230V VDE BAT,E,EA,ZSFG,911,Coffee Machine Sub-A
9110380600,FRAME CHERRY PRINTED LASER KP120H,E,EA,ZSFG,911,Coffee Machine Sub-A
9110380700,ASS'Y HMI BLACK&RED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110380800,ASS'Y DRIP TRAY KP120H,E,EA,ZSFG,911,Coffee Machine Sub-A
9110380900,FRAME CHERRY PRINTED LASER KP120H31,E,EA,ZSFG,911,Coffee Machine Sub-A
9110382600,FRAME BLACK WITH  LASER PRINTED EDG466.R,F,EA,ZSFG,911,Coffee Machine Sub-A
9110383000,FRAME PRINTED SG&MY KP120H65 RE BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110383100,ASS'Y HMI RED&BLACK KP120H BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110383200,FRAME CHERRY PRINTED LASER EU KP120H BAT,E,EA,ZSFG,911,Coffee Machine Sub-A
9110387900,ASSY HSG TOP TAMA2 with blue tooth,E,EA,ZSFG,911,Coffee Machine Sub-A
9110388000,HMMI TAMA2 with Blue tooth,F,EA,ZSFG,911,Coffee Machine Sub-A
9110388100,ASSY MAIN  PCBA with Blue tooth 100V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110388600,ASSY BOTTOM TAMA2 JP Metal red,E,EA,ZSFG,911,Coffee Machine Sub-A
9110388700,HSG BOTTOM BLACK WITH LASER TAMA2 JP Met,E,EA,ZSFG,911,Coffee Machine Sub-A
9110389200,BOTTOM PIANO BLACK RAL 9005,E,EA,ZSFG,911,Coffee Machine Sub-A
9110389400,ASS'Y CAPSULE HOLDER PIANO BLACK RAL 900,E,EA,ZSFG,911,Coffee Machine Sub-A
9110389500,ASS'Y DRIP TRAY PIANO BLACK KP110H,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390100,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390200,FRAME BLACK WITH LASER PRINTED WE RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390300,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390400,FRAME NCS S 6502-B WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390500,FRAME NCS S 6502-B WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390501,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390502,FRAME BLACK WITH LASER PRINTED EDG200.R,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390503,FRAME BLACK WITH LASER PRINTED EDG201.S,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390504,FRAME NCS S 6502-B WITH LASER EDG200.B,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390505,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390506,FRAME BLACK WITH LASER PRINTED EU WHITE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390600,FRAME NCS S 6502-B WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390700,FRAME NCS S 6502-B WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390800,FRAME NCS S 6502-B WITH LASER PRINTED AU,E,EA,ZSFG,911,Coffee Machine Sub-A
9110390900,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110391000,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110391100,FRAME BLACK WITH LASER PRINTED WE RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110391200,FRAME BLACK WITH LASER PRINTED WE RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110391300,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110391400,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110391500,FRAME BLACK WITH LASER PRINTED RE,E,EA,ZSFG,911,Coffee Machine Sub-A
9110392800,ASS'Y HMI BLACK&GREY,E,EA,ZSFG,911,Coffee Machine Sub-A
9110392900,ASSY COFFEE BOX TAMA 2 JP,E,EA,ZSFG,911,Coffee Machine Sub-A
9110393000,ASSY WATER TANK TAMA 2,E,EA,ZSFG,911,Coffee Machine Sub-A
9110393400,ASS'Y HEAD 9744R FOR BATAM SOLVAY FC1150,E,EA,ZSFG,911,Coffee Machine Sub-A
9110393500,ASS'Y CLAMP PLATE FOR 9744R BATAM SOLVAY,E,EA,ZSFG,911,Coffee Machine Sub-A
9110393600,ASS'Y CLAMP PLATE FOR 9744R SOLVAY,E,EA,ZSFG,911,Coffee Machine Sub-A
9110393700,ASS'Y HEAD BATAM SOLVAY FC1150 FOR 9770,E,EA,ZSFG,911,Coffee Machine Sub-A
9110393800,ASS'Y CLAMP PLATE SOLVAY FC1150,E,EA,ZSFG,911,Coffee Machine Sub-A
9110393900,ASS'Y HEAD FOR 9772 SOLVAY FC1150,E,EA,ZSFG,911,Coffee Machine Sub-A
9110394000,ASS'Y CLAMP PLATE SOLVAY FC1150,E,EA,ZSFG,911,Coffee Machine Sub-A
9110395400,ASSY DRIP TRAY/DRIP GRID BLACK KRUPS,F,EA,ZSFG,911,Coffee Machine Sub-A
9110396100,MMI/PCB Shiga EU,F,EA,ZSFG,911,Coffee Machine Sub-A
9110396200,MMI/PCB Shiga US,F,EA,ZSFG,911,Coffee Machine Sub-A
9110397300,ASSY ELEC MOUNT SHIGA US,E,EA,ZSFG,911,Coffee Machine Sub-A
9110399400,PUMP ASS'Y DEFOND JAPAN TAMA 2 100V,E,EA,ZSFG,911,Coffee Machine Sub-A
9110399500,ASSY HSG BACK TAMA 2,E,EA,ZSFG,911,Coffee Machine Sub-A
9110402700,FRAME CHERRY PRINTED LASER KP120HCH,E,EA,ZSFG,911,Coffee Machine Sub-A
9110402800,ASS'Y THERMOBLOCK CPL 230V CH  RE BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110404400,ASSY DRIP TRAY/DRIP GRID BLACK DL,F,EA,ZSFG,911,Coffee Machine Sub-A
9110404500,ASSY BOTTOM TAMA 2 JP (Beige),E,EA,ZSFG,911,Coffee Machine Sub-A
9110404600,HSG BOTTOM BLACK W/ LASER TAMA2 JP Beige,E,EA,ZSFG,911,Coffee Machine Sub-A
9110404700,ASSY BOTTOM TAMA 2 JP (Red),E,EA,ZSFG,911,Coffee Machine Sub-A
9110404800,HSG BOTTOM BLACK W/ LASER TAMA2 JP Red,E,EA,ZSFG,911,Coffee Machine Sub-A
9110405100,ASSY BOTTOM TAMA 2 JP (Ipod white),E,EA,ZSFG,911,Coffee Machine Sub-A
9110405300,HSG BOTTOM BLACK W/ LASER TAMA2 JP IpodW,E,EA,ZSFG,911,Coffee Machine Sub-A
9110406000,ASS'Y HEAD SOLVAY FC1150 /W BLK VALVE TI,E,EA,ZSFG,911,Coffee Machine Sub-A
9110406300,FRAME WITH LASER PRINTED FOR TH with #3m,E,EA,ZSFG,911,Coffee Machine Sub-A
9110406400,FRAME WITH LASER PRINTED FOR PH with Mug,E,EA,ZSFG,911,Coffee Machine Sub-A
9110407800,ASSY BOTTOM TAMA 2 JP (Woody Brown),E,EA,ZSFG,911,Coffee Machine Sub-A
9110407900,HSG BOTTOM BLACK W/ LASER TAMA2 JP Woody,E,EA,ZSFG,911,Coffee Machine Sub-A
9110414200,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110414300,BOTTOM COOL GREY LASER PRINTED BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110415200,ASS'Y ON/OFF BUTTON PIANO BLACK BATAM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110415300,ASS'Y DRIP TRAY TITANIUM,E,EA,ZSFG,911,Coffee Machine Sub-A
9110415800,ASSY WATER TANK Shiga 2.0L,E,EA,ZSFG,911,Coffee Machine Sub-A
9110415801,ASSY WATER TANK Shiga 2.0L FOR SP,E,EA,ZSFG,911,Coffee Machine Sub-A
9110416100,BOTTOM COOL GREY NCS S 6502-B,E,EA,ZSFG,911,Coffee Machine Sub-A
